,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,-18.31111111111111,2.4,-4.355555555555555,2.1777777777777776,13.4,-12.422222222222222,-6.377777777777778,-7.111111111111111,7.977777777777778,-17.666666666666668,11.644444444444444,-8.511111111111111
2020-09-23 16:06:00,-18.333333333333332,2.577777777777778,-4.511111111111111,2.3555555555555556,13.644444444444444,-12.533333333333333,-6.4,-7.355555555555555,8.155555555555555,-17.57777777777778,11.644444444444444,-8.666666666666666
2020-09-23 16:07:00,-18.31111111111111,2.7555555555555555,-4.666666666666667,2.511111111111111,13.88888888888889,-12.622222222222222,-6.4222222222222225,-7.5777777777777775,8.333333333333334,-17.444444444444443,11.644444444444444,-8.822222222222223
2020-09-23 16:08:00,-18.266666666666666,2.911111111111111,-4.8,2.6444444444444444,14.088888888888889,-12.688888888888888,-6.488888888888889,-7.777777777777778,8.488888888888889,-17.288888888888888,11.644444444444444,-8.977777777777778
2020-09-23 16:09:00,-18.22222222222222,3.0444444444444443,-4.977777777777778,2.7777777777777777,14.333333333333334,-12.755555555555556,-6.555555555555555,-8.0,8.688888888888888,-17.155555555555555,11.622222222222222,-9.133333333333333
2020-09-23 16:10:00,-18.2,3.2222222222222223,-5.133333333333334,2.888888888888889,14.577777777777778,-12.822222222222223,-6.622222222222222,-8.177777777777777,8.866666666666667,-17.022222222222222,11.6,-9.311111111111112
2020-09-23 16:11:00,-18.177777777777777,3.3555555555555556,-5.2444444444444445,2.9555555555555557,14.822222222222223,-12.866666666666667,-6.644444444444445,-8.333333333333334,9.044444444444444,-16.88888888888889,11.555555555555555,-9.488888888888889
2020-09-23 16:12:00,-18.177777777777777,3.488888888888889,-5.355555555555555,3.0444444444444443,15.066666666666666,-12.911111111111111,-6.666666666666667,-8.511111111111111,9.177777777777777,-16.77777777777778,11.511111111111111,-9.666666666666666
2020-09-23 16:13:00,-18.155555555555555,3.6222222222222222,-5.444444444444445,3.111111111111111,15.355555555555556,-12.955555555555556,-6.688888888888889,-8.666666666666666,9.311111111111112,-16.666666666666668,11.422222222222222,-9.844444444444445
2020-09-23 16:14:00,-18.11111111111111,3.7333333333333334,-5.555555555555555,3.1777777777777776,15.644444444444444,-13.0,-6.711111111111111,-8.777777777777779,9.444444444444445,-16.533333333333335,11.377777777777778,-9.977777777777778
2020-09-23 16:15:00,-18.066666666666666,3.888888888888889,-5.644444444444445,3.2444444444444445,15.933333333333334,-13.044444444444444,-6.7555555555555555,-8.88888888888889,9.533333333333333,-16.377777777777776,11.333333333333334,-10.066666666666666
2020-09-23 16:16:00,-18.044444444444444,4.044444444444444,-5.733333333333333,3.2666666666666666,16.177777777777777,-13.088888888888889,-6.822222222222222,-9.0,9.6,-16.22222222222222,11.28888888888889,-10.177777777777777
2020-09-23 16:17:00,-18.044444444444444,4.222222222222222,-5.822222222222222,3.2888888888888888,16.42222222222222,-13.11111111111111,-6.888888888888889,-9.088888888888889,9.688888888888888,-16.066666666666666,11.222222222222221,-10.266666666666667
2020-09-23 16:18:00,-18.044444444444444,4.4,-5.866666666666666,3.3333333333333335,16.666666666666668,-13.133333333333333,-6.955555555555556,-9.177777777777777,9.777777777777779,-15.955555555555556,11.177777777777777,-10.333333333333334
2020-09-23 16:19:00,-18.044444444444444,4.5777777777777775,-5.911111111111111,3.4,16.955555555555556,-13.177777777777777,-7.044444444444444,-9.28888888888889,9.866666666666667,-15.8,11.11111111111111,-10.355555555555556
2020-09-23 16:20:00,-18.044444444444444,4.711111111111111,-5.933333333333334,3.4444444444444446,17.22222222222222,-13.244444444444444,-7.155555555555556,-9.377777777777778,9.977777777777778,-15.666666666666666,11.044444444444444,-10.333333333333334
2020-09-23 16:21:00,-18.0,4.822222222222222,-5.955555555555556,3.511111111111111,17.488888888888887,-13.311111111111112,-7.288888888888889,-9.466666666666667,10.066666666666666,-15.488888888888889,10.977777777777778,-10.311111111111112
2020-09-23 16:22:00,-17.977777777777778,4.911111111111111,-5.933333333333334,3.577777777777778,17.711111111111112,-13.355555555555556,-7.4,-9.577777777777778,10.177777777777777,-15.311111111111112,10.88888888888889,-10.333333333333334
2020-09-23 16:23:00,-18.0,5.022222222222222,-5.911111111111111,3.6,17.91111111111111,-13.4,-7.488888888888889,-9.688888888888888,10.244444444444444,-15.155555555555555,10.777777777777779,-10.4
2020-09-23 16:24:00,-18.066666666666666,5.088888888888889,-5.866666666666666,3.6444444444444444,18.11111111111111,-13.466666666666667,-7.533333333333333,-9.777777777777779,10.311111111111112,-14.977777777777778,10.688888888888888,-10.511111111111111
2020-09-23 16:25:00,-18.133333333333333,5.155555555555556,-5.8,3.688888888888889,18.31111111111111,-13.533333333333333,-7.533333333333333,-9.911111111111111,10.355555555555556,-14.8,10.577777777777778,-10.622222222222222
2020-09-23 16:26:00,-18.177777777777777,5.266666666666667,-5.711111111111111,3.7333333333333334,18.466666666666665,-13.6,-7.511111111111111,-10.066666666666666,10.377777777777778,-14.6,10.466666666666667,-10.71111111111111
2020-09-23 16:27:00,-18.22222222222222,5.377777777777778,-5.6,3.7777777777777777,18.622222222222224,-13.622222222222222,-7.533333333333333,-10.266666666666667,10.422222222222222,-14.4,10.355555555555556,-10.777777777777779
2020-09-23 16:28:00,-18.22222222222222,5.488888888888889,-5.488888888888889,3.8444444444444446,18.77777777777778,-13.6,-7.5777777777777775,-10.466666666666667,10.511111111111111,-14.222222222222221,10.2,-10.88888888888889
2020-09-23 16:29:00,-18.2,5.622222222222222,-5.377777777777778,3.888888888888889,18.91111111111111,-13.533333333333333,-7.644444444444445,-10.666666666666666,10.6,-14.022222222222222,10.022222222222222,-11.0
2020-09-23 16:30:00,-18.177777777777777,5.733333333333333,-5.2444444444444445,3.888888888888889,19.044444444444444,-13.466666666666667,-7.688888888888889,-10.866666666666667,10.688888888888888,-13.844444444444445,9.844444444444445,-11.088888888888889
2020-09-23 16:31:00,-18.155555555555555,5.844444444444444,-5.111111111111111,3.888888888888889,19.177777777777777,-13.355555555555556,-7.711111111111111,-11.066666666666666,10.777777777777779,-13.666666666666666,9.666666666666666,-11.155555555555555
2020-09-23 16:32:00,-18.11111111111111,5.955555555555556,-5.0,3.8444444444444446,19.266666666666666,-13.266666666666667,-7.7555555555555555,-11.244444444444444,10.88888888888889,-13.466666666666667,9.511111111111111,-11.244444444444444
2020-09-23 16:33:00,-18.08888888888889,6.044444444444444,-4.933333333333334,3.7555555555555555,19.333333333333332,-13.155555555555555,-7.822222222222222,-11.4,10.977777777777778,-13.266666666666667,9.333333333333334,-11.333333333333334
2020-09-23 16:34:00,-18.022222222222222,6.133333333333334,-4.866666666666666,3.6444444444444444,19.377777777777776,-13.044444444444444,-7.888888888888889,-11.511111111111111,11.088888888888889,-13.044444444444444,9.133333333333333,-11.422222222222222
2020-09-23 16:35:00,-17.977777777777778,6.2444444444444445,-4.8,3.533333333333333,19.377777777777776,-12.911111111111111,-7.933333333333334,-11.644444444444444,11.2,-12.822222222222223,8.933333333333334,-11.466666666666667
2020-09-23 16:36:00,-17.933333333333334,6.333333333333333,-4.733333333333333,3.4,19.42222222222222,-12.777777777777779,-7.933333333333334,-11.8,11.28888888888889,-12.577777777777778,8.777777777777779,-11.555555555555555
2020-09-23 16:37:00,-17.91111111111111,6.444444444444445,-4.666666666666667,3.2222222222222223,19.42222222222222,-12.666666666666666,-7.911111111111111,-12.0,11.355555555555556,-12.377777777777778,8.622222222222222,-11.6
2020-09-23 16:38:00,-17.91111111111111,6.6,-4.555555555555555,3.066666666666667,19.4,-12.555555555555555,-7.888888888888889,-12.155555555555555,11.4,-12.155555555555555,8.488888888888889,-11.666666666666666
2020-09-23 16:39:00,-17.88888888888889,6.777777777777778,-4.4,2.8666666666666667,19.377777777777776,-12.422222222222222,-7.888888888888889,-12.28888888888889,11.466666666666667,-11.933333333333334,8.311111111111112,-11.755555555555556
2020-09-23 16:40:00,-17.88888888888889,6.911111111111111,-4.222222222222222,2.688888888888889,19.355555555555554,-12.311111111111112,-7.866666666666666,-12.4,11.511111111111111,-11.755555555555556,8.177777777777777,-11.866666666666667
2020-09-23 16:41:00,-17.844444444444445,7.044444444444444,-4.044444444444444,2.533333333333333,19.333333333333332,-12.2,-7.866666666666666,-12.511111111111111,11.555555555555555,-11.622222222222222,8.066666666666666,-11.977777777777778
2020-09-23 16:42:00,-17.755555555555556,7.155555555555556,-3.8666666666666667,2.3777777777777778,19.31111111111111,-12.066666666666666,-7.911111111111111,-12.6,11.6,-11.444444444444445,7.977777777777778,-12.088888888888889
2020-09-23 16:43:00,-17.666666666666668,7.266666666666667,-3.6666666666666665,2.2222222222222223,19.266666666666666,-11.933333333333334,-7.933333333333334,-12.688888888888888,11.644444444444444,-11.28888888888889,7.933333333333334,-12.177777777777777
2020-09-23 16:44:00,-17.6,7.4,-3.466666666666667,2.111111111111111,19.22222222222222,-11.777777777777779,-7.933333333333334,-12.777777777777779,11.688888888888888,-11.133333333333333,7.866666666666666,-12.266666666666667
2020-09-23 16:45:00,-17.555555555555557,7.533333333333333,-3.2222222222222223,1.9777777777777779,19.2,-11.622222222222222,-7.977777777777778,-12.866666666666667,11.755555555555556,-11.022222222222222,7.7555555555555555,-12.4
2020-09-23 16:46:00,-17.533333333333335,7.644444444444445,-2.933333333333333,1.8444444444444446,19.2,-11.466666666666667,-8.066666666666666,-12.911111111111111,11.822222222222223,-10.911111111111111,7.666666666666667,-12.488888888888889
2020-09-23 16:47:00,-17.533333333333335,7.733333333333333,-2.6444444444444444,1.711111111111111,19.2,-11.28888888888889,-8.11111111111111,-13.0,11.88888888888889,-10.822222222222223,7.622222222222222,-12.577777777777778
2020-09-23 16:48:00,-17.555555555555557,7.844444444444444,-2.3555555555555556,1.5333333333333334,19.177777777777777,-11.11111111111111,-8.133333333333333,-13.133333333333333,11.911111111111111,-10.733333333333333,7.555555555555555,-12.644444444444444
2020-09-23 16:49:00,-17.622222222222224,7.933333333333334,-2.111111111111111,1.3555555555555556,19.155555555555555,-10.955555555555556,-8.155555555555555,-13.222222222222221,11.933333333333334,-10.666666666666666,7.511111111111111,-12.688888888888888
2020-09-23 16:50:00,-17.68888888888889,8.044444444444444,-1.8888888888888888,1.1333333333333333,19.155555555555555,-10.822222222222223,-8.177777777777777,-13.333333333333334,11.955555555555556,-10.6,7.466666666666667,-12.733333333333333
2020-09-23 16:51:00,-17.733333333333334,8.133333333333333,-1.6444444444444444,0.8888888888888888,19.155555555555555,-10.733333333333333,-8.244444444444444,-13.4,11.955555555555556,-10.577777777777778,7.466666666666667,-12.777777777777779
2020-09-23 16:52:00,-17.77777777777778,8.2,-1.4222222222222223,0.6666666666666666,19.155555555555555,-10.644444444444444,-8.311111111111112,-13.466666666666667,11.933333333333334,-10.6,7.488888888888889,-12.8
2020-09-23 16:53:00,-17.822222222222223,8.266666666666667,-1.2,0.4666666666666667,19.177777777777777,-10.577777777777778,-8.377777777777778,-13.533333333333333,11.911111111111111,-10.622222222222222,7.555555555555555,-12.844444444444445
2020-09-23 16:54:00,-17.88888888888889,8.333333333333334,-0.9555555555555556,0.26666666666666666,19.177777777777777,-10.511111111111111,-8.444444444444445,-13.622222222222222,11.88888888888889,-10.644444444444444,7.622222222222222,-12.88888888888889
2020-09-23 16:55:00,-17.955555555555556,8.4,-0.7111111111111111,0.044444444444444446,19.155555555555555,-10.444444444444445,-8.466666666666667,-13.733333333333333,11.88888888888889,-10.666666666666666,7.711111111111111,-12.933333333333334
2020-09-23 16:56:00,-17.977777777777778,8.511111111111111,-0.4888888888888889,-0.13333333333333333,19.11111111111111,-10.4,-8.488888888888889,-13.822222222222223,11.844444444444445,-10.644444444444444,7.8,-12.955555555555556
2020-09-23 16:57:00,-17.955555555555556,8.644444444444444,-0.28888888888888886,-0.3333333333333333,19.066666666666666,-10.355555555555556,-8.511111111111111,-13.88888888888889,11.844444444444445,-10.577777777777778,7.866666666666666,-12.933333333333334
2020-09-23 16:58:00,-17.955555555555556,8.777777777777779,-0.06666666666666667,-0.5333333333333333,19.0,-10.355555555555556,-8.533333333333333,-13.977777777777778,11.822222222222223,-10.488888888888889,7.933333333333334,-12.911111111111111
2020-09-23 16:59:00,-17.977777777777778,8.88888888888889,0.15555555555555556,-0.7555555555555555,18.977777777777778,-10.355555555555556,-8.555555555555555,-14.11111111111111,11.755555555555556,-10.4,7.977777777777778,-12.911111111111111
2020-09-23 17:00:00,-17.977777777777778,9.0,0.35555555555555557,-0.9777777777777777,18.955555555555556,-10.311111111111112,-8.577777777777778,-14.244444444444444,11.688888888888888,-10.28888888888889,8.044444444444444,-12.933333333333334
2020-09-23 17:01:00,-18.0,9.088888888888889,0.5333333333333333,-1.2,18.955555555555556,-10.28888888888889,-8.577777777777778,-14.377777777777778,11.622222222222222,-10.222222222222221,8.133333333333333,-12.911111111111111
2020-09-23 17:02:00,-18.022222222222222,9.2,0.7333333333333333,-1.4,18.91111111111111,-10.266666666666667,-8.622222222222222,-14.533333333333333,11.577777777777778,-10.155555555555555,8.244444444444444,-12.88888888888889
2020-09-23 17:03:00,-18.044444444444444,9.333333333333334,0.9111111111111111,-1.6,18.844444444444445,-10.222222222222221,-8.622222222222222,-14.644444444444444,11.533333333333333,-10.044444444444444,8.333333333333334,-12.88888888888889
2020-09-23 17:04:00,-18.066666666666666,9.466666666666667,1.0666666666666667,-1.8222222222222222,18.77777777777778,-10.2,-8.622222222222222,-14.777777777777779,11.488888888888889,-9.933333333333334,8.466666666666667,-12.88888888888889
2020-09-23 17:05:00,-18.08888888888889,9.644444444444444,1.1777777777777778,-2.0,18.733333333333334,-10.155555555555555,-8.6,-14.911111111111111,11.422222222222222,-9.777777777777779,8.622222222222222,-12.933333333333334
2020-09-23 17:06:00,-18.155555555555555,9.822222222222223,1.3111111111111111,-2.2,18.711111111111112,-10.11111111111111,-8.555555555555555,-15.066666666666666,11.377777777777778,-9.622222222222222,8.777777777777779,-12.955555555555556
2020-09-23 17:07:00,-18.177777777777777,9.977777777777778,1.4,-2.4,18.711111111111112,-10.066666666666666,-8.488888888888889,-15.2,11.311111111111112,-9.511111111111111,8.977777777777778,-12.977777777777778
2020-09-23 17:08:00,-18.2,10.133333333333333,1.488888888888889,-2.6,18.711111111111112,-10.022222222222222,-8.444444444444445,-15.311111111111112,11.28888888888889,-9.377777777777778,9.177777777777777,-12.977777777777778
2020-09-23 17:09:00,-18.177777777777777,10.28888888888889,1.5777777777777777,-2.8444444444444446,18.733333333333334,-9.977777777777778,-8.4,-15.422222222222222,11.266666666666667,-9.244444444444444,9.377777777777778,-12.955555555555556
2020-09-23 17:10:00,-18.133333333333333,10.444444444444445,1.6444444444444444,-3.088888888888889,18.711111111111112,-9.933333333333334,-8.4,-15.533333333333333,11.266666666666667,-9.066666666666666,9.622222222222222,-12.977777777777778
2020-09-23 17:11:00,-18.11111111111111,10.555555555555555,1.6666666666666667,-3.3333333333333335,18.68888888888889,-9.911111111111111,-8.444444444444445,-15.644444444444444,11.28888888888889,-8.911111111111111,9.88888888888889,-13.0
2020-09-23 17:12:00,-18.066666666666666,10.622222222222222,1.711111111111111,-3.533333333333333,18.666666666666668,-9.933333333333334,-8.444444444444445,-15.733333333333333,11.28888888888889,-8.8,10.11111111111111,-13.044444444444444
2020-09-23 17:13:00,-18.044444444444444,10.666666666666666,1.7555555555555555,-3.7333333333333334,18.6,-10.0,-8.466666666666667,-15.822222222222223,11.244444444444444,-8.688888888888888,10.377777777777778,-13.066666666666666
2020-09-23 17:14:00,-18.022222222222222,10.71111111111111,1.7777777777777777,-3.888888888888889,18.555555555555557,-10.088888888888889,-8.511111111111111,-15.955555555555556,11.244444444444444,-8.6,10.644444444444444,-13.044444444444444
2020-09-23 17:15:00,-18.022222222222222,10.777777777777779,1.7555555555555555,-4.022222222222222,18.488888888888887,-10.2,-8.6,-16.066666666666666,11.2,-8.511111111111111,10.911111111111111,-13.0
2020-09-23 17:16:00,-18.022222222222222,10.8,1.711111111111111,-4.177777777777778,18.42222222222222,-10.333333333333334,-8.733333333333333,-16.177777777777777,11.2,-8.422222222222222,11.177777777777777,-12.955555555555556
2020-09-23 17:17:00,-18.044444444444444,10.844444444444445,1.6444444444444444,-4.288888888888889,18.377777777777776,-10.488888888888889,-8.866666666666667,-16.288888888888888,11.155555555555555,-8.377777777777778,11.422222222222222,-12.933333333333334
2020-09-23 17:18:00,-18.022222222222222,10.911111111111111,1.6,-4.4,18.333333333333332,-10.644444444444444,-9.0,-16.42222222222222,11.11111111111111,-8.311111111111112,11.688888888888888,-12.955555555555556
2020-09-23 17:19:00,-18.022222222222222,10.955555555555556,1.5555555555555556,-4.466666666666667,18.288888888888888,-10.8,-9.133333333333333,-16.555555555555557,11.022222222222222,-8.244444444444444,11.955555555555556,-12.977777777777778
2020-09-23 17:20:00,-18.022222222222222,10.955555555555556,1.511111111111111,-4.533333333333333,18.288888888888888,-10.977777777777778,-9.266666666666667,-16.711111111111112,10.933333333333334,-8.177777777777777,12.222222222222221,-13.022222222222222
2020-09-23 17:21:00,-18.022222222222222,10.933333333333334,1.4666666666666666,-4.6,18.266666666666666,-11.177777777777777,-9.444444444444445,-16.844444444444445,10.866666666666667,-8.088888888888889,12.488888888888889,-13.066666666666666
2020-09-23 17:22:00,-17.977777777777778,10.88888888888889,1.4444444444444444,-4.644444444444445,18.244444444444444,-11.377777777777778,-9.644444444444444,-16.933333333333334,10.822222222222223,-8.0,12.733333333333333,-13.133333333333333
2020-09-23 17:23:00,-17.933333333333334,10.844444444444445,1.4222222222222223,-4.711111111111111,18.266666666666666,-11.577777777777778,-9.866666666666667,-17.066666666666666,10.777777777777779,-7.911111111111111,12.955555555555556,-13.2
2020-09-23 17:24:00,-17.91111111111111,10.755555555555556,1.3777777777777778,-4.733333333333333,18.244444444444444,-11.8,-10.044444444444444,-17.22222222222222,10.688888888888888,-7.822222222222222,13.2,-13.244444444444444
2020-09-23 17:25:00,-17.866666666666667,10.666666666666666,1.3555555555555556,-4.7555555555555555,18.22222222222222,-12.0,-10.244444444444444,-17.355555555555554,10.577777777777778,-7.688888888888889,13.422222222222222,-13.28888888888889
2020-09-23 17:26:00,-17.844444444444445,10.577777777777778,1.3111111111111111,-4.8,18.2,-12.177777777777777,-10.444444444444445,-17.466666666666665,10.444444444444445,-7.533333333333333,13.666666666666666,-13.355555555555556
2020-09-23 17:27:00,-17.822222222222223,10.511111111111111,1.3111111111111111,-4.822222222222222,18.155555555555555,-12.4,-10.622222222222222,-17.6,10.28888888888889,-7.4,13.866666666666667,-13.422222222222222
2020-09-23 17:28:00,-17.822222222222223,10.444444444444445,1.3111111111111111,-4.844444444444444,18.133333333333333,-12.644444444444444,-10.8,-17.733333333333334,10.11111111111111,-7.222222222222222,14.044444444444444,-13.511111111111111
2020-09-23 17:29:00,-17.8,10.377777777777778,1.3111111111111111,-4.866666666666666,18.133333333333333,-12.866666666666667,-11.022222222222222,-17.844444444444445,9.977777777777778,-7.066666666666666,14.222222222222221,-13.6
2020-09-23 17:30:00,-17.755555555555556,10.266666666666667,1.3111111111111111,-4.844444444444444,18.11111111111111,-13.088888888888889,-11.222222222222221,-18.0,9.822222222222223,-6.911111111111111,14.422222222222222,-13.666666666666666
2020-09-23 17:31:00,-17.711111111111112,10.155555555555555,1.2666666666666666,-4.822222222222222,18.044444444444444,-13.311111111111112,-11.4,-18.177777777777777,9.666666666666666,-6.7555555555555555,14.622222222222222,-13.733333333333333
2020-09-23 17:32:00,-17.666666666666668,10.044444444444444,1.2222222222222223,-4.822222222222222,17.955555555555556,-13.533333333333333,-11.6,-18.31111111111111,9.488888888888889,-6.5777777777777775,14.8,-13.777777777777779
2020-09-23 17:33:00,-17.6,9.911111111111111,1.2222222222222223,-4.777777777777778,17.88888888888889,-13.8,-11.8,-18.42222222222222,9.311111111111112,-6.4,14.977777777777778,-13.844444444444445
2020-09-23 17:34:00,-17.533333333333335,9.755555555555556,1.2222222222222223,-4.733333333333333,17.844444444444445,-14.066666666666666,-12.0,-18.555555555555557,9.133333333333333,-6.222222222222222,15.177777777777777,-13.88888888888889
2020-09-23 17:35:00,-17.466666666666665,9.6,1.2444444444444445,-4.644444444444445,17.822222222222223,-14.355555555555556,-12.2,-18.644444444444446,8.933333333333334,-6.066666666666666,15.422222222222222,-13.911111111111111
2020-09-23 17:36:00,-17.42222222222222,9.466666666666667,1.2444444444444445,-4.555555555555555,17.8,-14.6,-12.377777777777778,-18.733333333333334,8.733333333333333,-5.911111111111111,15.644444444444444,-13.933333333333334
2020-09-23 17:37:00,-17.377777777777776,9.311111111111112,1.2444444444444445,-4.466666666666667,17.755555555555556,-14.844444444444445,-12.6,-18.844444444444445,8.533333333333333,-5.711111111111111,15.844444444444445,-13.955555555555556
2020-09-23 17:38:00,-17.355555555555554,9.155555555555555,1.2444444444444445,-4.4222222222222225,17.711111111111112,-15.066666666666666,-12.8,-18.977777777777778,8.355555555555556,-5.555555555555555,16.0,-13.955555555555556
2020-09-23 17:39:00,-17.31111111111111,8.977777777777778,1.2666666666666666,-4.377777777777778,17.68888888888889,-15.266666666666667,-13.0,-19.11111111111111,8.177777777777777,-5.355555555555555,16.177777777777777,-13.955555555555556
2020-09-23 17:40:00,-17.244444444444444,8.8,1.3111111111111111,-4.333333333333333,17.666666666666668,-15.466666666666667,-13.244444444444444,-19.266666666666666,8.0,-5.177777777777778,16.355555555555554,-13.933333333333334
2020-09-23 17:41:00,-17.177777777777777,8.6,1.3333333333333333,-4.333333333333333,17.666666666666668,-15.644444444444444,-13.511111111111111,-19.466666666666665,7.822222222222222,-5.022222222222222,16.533333333333335,-13.911111111111111
2020-09-23 17:42:00,-17.11111111111111,8.377777777777778,1.3555555555555556,-4.311111111111111,17.68888888888889,-15.822222222222223,-13.777777777777779,-19.68888888888889,7.644444444444445,-4.888888888888889,16.711111111111112,-13.88888888888889
2020-09-23 17:43:00,-17.022222222222222,8.155555555555555,1.3777777777777778,-4.288888888888889,17.68888888888889,-15.977777777777778,-14.044444444444444,-19.88888888888889,7.466666666666667,-4.733333333333333,16.88888888888889,-13.866666666666667
2020-09-23 17:44:00,-16.955555555555556,7.933333333333334,1.3777777777777778,-4.288888888888889,17.644444444444446,-16.155555555555555,-14.28888888888889,-20.066666666666666,7.288888888888889,-4.5777777777777775,17.044444444444444,-13.866666666666667
2020-09-23 17:45:00,-16.88888888888889,7.666666666666667,1.4,-4.288888888888889,17.6,-16.377777777777776,-14.533333333333333,-20.244444444444444,7.155555555555556,-4.444444444444445,17.177777777777777,-13.844444444444445
2020-09-23 17:46:00,-16.822222222222223,7.377777777777778,1.4,-4.2444444444444445,17.533333333333335,-16.555555555555557,-14.822222222222223,-20.4,7.044444444444444,-4.266666666666667,17.266666666666666,-13.866666666666667
2020-09-23 17:47:00,-16.755555555555556,7.088888888888889,1.4,-4.222222222222222,17.466666666666665,-16.733333333333334,-15.11111111111111,-20.533333333333335,6.933333333333334,-4.088888888888889,17.31111111111111,-13.911111111111111
2020-09-23 17:48:00,-16.666666666666668,6.7555555555555555,1.4,-4.2,17.42222222222222,-16.933333333333334,-15.422222222222222,-20.68888888888889,6.777777777777778,-3.933333333333333,17.377777777777776,-13.933333333333334
2020-09-23 17:49:00,-16.6,6.4,1.3777777777777778,-4.2,17.355555555555554,-17.08888888888889,-15.71111111111111,-20.8,6.666666666666667,-3.8222222222222224,17.444444444444443,-13.955555555555556
2020-09-23 17:50:00,-16.533333333333335,6.044444444444444,1.3777777777777778,-4.222222222222222,17.266666666666666,-17.22222222222222,-16.022222222222222,-20.955555555555556,6.6,-3.7555555555555555,17.511111111111113,-13.933333333333334
2020-09-23 17:51:00,-16.444444444444443,5.688888888888889,1.3555555555555556,-4.2,17.2,-17.31111111111111,-16.355555555555554,-21.066666666666666,6.511111111111111,-3.7333333333333334,17.57777777777778,-13.933333333333334
2020-09-23 17:52:00,-16.377777777777776,5.333333333333333,1.3333333333333333,-4.177777777777778,17.155555555555555,-17.4,-16.711111111111112,-21.155555555555555,6.4222222222222225,-3.7111111111111112,17.644444444444446,-13.911111111111111
2020-09-23 17:53:00,-16.31111111111111,4.933333333333334,1.3555555555555556,-4.155555555555556,17.08888888888889,-17.466666666666665,-17.066666666666666,-21.288888888888888,6.288888888888889,-3.688888888888889,17.733333333333334,-13.88888888888889
2020-09-23 17:54:00,-16.244444444444444,4.5777777777777775,1.3555555555555556,-4.111111111111111,17.0,-17.533333333333335,-17.466666666666665,-21.4,6.2,-3.6666666666666665,17.822222222222223,-13.88888888888889
2020-09-23 17:55:00,-16.22222222222222,4.266666666666667,1.3333333333333333,-4.066666666666666,16.91111111111111,-17.555555555555557,-17.822222222222223,-21.511111111111113,6.111111111111111,-3.688888888888889,17.88888888888889,-13.866666666666667
2020-09-23 17:56:00,-16.2,3.9555555555555557,1.3111111111111111,-4.044444444444444,16.866666666666667,-17.57777777777778,-18.155555555555555,-21.622222222222224,6.044444444444444,-3.7333333333333334,17.933333333333334,-13.822222222222223
2020-09-23 17:57:00,-16.22222222222222,3.6666666666666665,1.2666666666666666,-4.044444444444444,16.866666666666667,-17.555555555555557,-18.533333333333335,-21.755555555555556,6.0,-3.7777777777777777,17.977777777777778,-13.755555555555556
2020-09-23 17:58:00,-16.266666666666666,3.3555555555555556,1.2444444444444445,-4.066666666666666,16.88888888888889,-17.511111111111113,-18.88888888888889,-21.844444444444445,6.0,-3.8,17.977777777777778,-13.71111111111111
2020-09-23 17:59:00,-16.31111111111111,3.0444444444444443,1.2666666666666666,-4.088888888888889,16.933333333333334,-17.466666666666665,-19.2,-21.91111111111111,5.955555555555556,-3.8,17.955555555555556,-13.71111111111111
2020-09-23 18:00:00,-16.333333333333332,2.688888888888889,1.288888888888889,-4.088888888888889,16.977777777777778,-17.377777777777776,-19.511111111111113,-21.977777777777778,5.911111111111111,-3.7777777777777777,17.91111111111111,-13.71111111111111
2020-09-23 18:01:00,-16.4,2.3333333333333335,1.3555555555555556,-4.066666666666666,16.977777777777778,-17.266666666666666,-19.822222222222223,-22.044444444444444,5.822222222222222,-3.7111111111111112,17.866666666666667,-13.733333333333333
2020-09-23 18:02:00,-16.466666666666665,2.0,1.4666666666666666,-4.044444444444444,17.0,-17.11111111111111,-20.133333333333333,-22.11111111111111,5.777777777777778,-3.6444444444444444,17.844444444444445,-13.733333333333333
2020-09-23 18:03:00,-16.555555555555557,1.6888888888888889,1.5777777777777777,-4.022222222222222,17.044444444444444,-16.955555555555556,-20.42222222222222,-22.177777777777777,5.733333333333333,-3.6222222222222222,17.77777777777778,-13.688888888888888
2020-09-23 18:04:00,-16.644444444444446,1.4222222222222223,1.6888888888888889,-4.022222222222222,17.11111111111111,-16.77777777777778,-20.733333333333334,-22.288888888888888,5.733333333333333,-3.6,17.733333333333334,-13.622222222222222
2020-09-23 18:05:00,-16.68888888888889,1.1555555555555554,1.7777777777777777,-3.977777777777778,17.177777777777777,-16.6,-21.044444444444444,-22.4,5.711111111111111,-3.577777777777778,17.666666666666668,-13.577777777777778
2020-09-23 18:06:00,-16.755555555555556,0.8888888888888888,1.8666666666666667,-3.911111111111111,17.244444444444444,-16.377777777777776,-21.355555555555554,-22.533333333333335,5.688888888888889,-3.6,17.6,-13.533333333333333
2020-09-23 18:07:00,-16.866666666666667,0.6666666666666666,1.9333333333333333,-3.8444444444444446,17.355555555555554,-16.177777777777777,-21.622222222222224,-22.666666666666668,5.644444444444445,-3.577777777777778,17.533333333333335,-13.466666666666667
2020-09-23 18:08:00,-17.0,0.4222222222222222,1.9777777777777779,-3.8,17.42222222222222,-16.0,-21.88888888888889,-22.755555555555556,5.644444444444445,-3.577777777777778,17.466666666666665,-13.4
